Viaje	MSE	RMSE	MAE	MAPE	DESV
752	903.996805059	30.0665396256	22.7442192623	105.843116235	19.6646203931
753	570.952165243	23.8946053586	18.3948346063	7311.55119136	15.2506467093
754	608.664992731	24.671136835	17.837571745	785.804159678	17.0436506351
755	624.528073478	24.9905596872	19.0846919661	101.054281599	16.1338961828
756	801.034392759	28.3025509938	21.6011178117	7934.53921087	18.2873208
757	552.049012748	23.4957232863	17.9831953803	97.0309587766	15.121299437
758	636.166697856	25.2223452093	18.4036763122	6043.63704856	17.2473591037
759	568.795446622	23.8494328365	17.5281455333	107.2623435	16.1728031209
760	485.784965363	22.0405300608	14.2893922416	722.681383145	16.7808889732
761	541.334742316	23.2666014346	16.1299698478	4243.08961575	16.7677910001
762	408.279873863	20.2059365995	17.0078650838	8408.75634045	10.9092804141
763	346.46726905	18.6136312699	14.0496606262	4807.74892501	12.2095989016
764	692.189096608	26.3094868176	20.6816978988	3713.21532858	16.2621175937
765	1140.7919884	33.7756123319	22.7346732789	13139.1228215	24.9785231609
766	538.114939224	23.1973045681	17.2482953797	7345.88992528	15.5116487106
767	1407.60769572	37.5180982423	24.7126500065	478.934526322	28.2292866607
768	798.751519225	28.2621923995	20.8447921327	91.7894713274	19.0852340873
769	1337.77356604	36.5755870225	27.7911532511	97.0121423224	23.7786746269
770	645.987986735	25.4162937254	18.992862096	108.290990282	16.8896174065
771	480.905997288	21.9295690174	16.5611867967	12921.3417353	14.3747378818
772	882.044776242	29.6992386475	18.3926151169	1888.65354523	23.3185866939
773	814.311793459	28.5361488898	21.288858718	5038.60077298	19.0025337243
774	674.275333903	25.9668121629	20.2842781136	119.124241574	16.2118288701
775	816.559367931	28.575502934	20.7237090045	102.769142767	19.6745331083
776	670.725260601	25.8983640526	20.7036129958	8348.20939492	15.5591024652
777	915.190826523	30.2521210252	19.4676612333	124.761905124	23.1560141783
778	1033.16648727	32.1429072622	21.5782599164	106.337598766	23.8232068842
779	825.248463631	28.7271381037	19.2338473169	111.227206984	21.3379376
780	527.77196932	22.9732881695	16.7655864076	12032.0260956	15.7062752342
781	766.928694075	27.6934774645	21.0353804764	93.6803871256	18.012258667
782	670.865427512	25.9010700071	20.669484022	97.388117742	15.6089031574
783	666.372247734	25.814186947	18.4119728427	109.627552467	18.0934105069
784	625.116617679	25.0023322448	19.4219813723	117.729795463	15.7449438631
785	607.706325356	24.6517002528	18.4017773451	105.950615398	16.403686046
786	1100.77233916	33.1778893114	23.5309933612	8120.95501453	23.3894140712
787	445.892311966	21.1161623399	15.6607450372	102.172458141	14.1645111756
788	859.441900743	29.3162395396	22.0514787247	13232.9358209	19.3177169147
789	410.996561564	20.2730501298	16.3570808862	126.605839574	11.9767469058
790	838.438847621	28.9558085299	19.4853522523	9718.67565174	21.4186809871
791	283.63481721	16.8414612552	13.859978061	5970.05484982	9.56743567312
792	592.436478109	24.3400180384	17.0158710731	10728.7448671	17.4039251244
793	751.399756655	27.4116719055	20.0295593549	1788.02983089	18.7140724777
794	433.665611603	20.8246395312	16.715037051	9751.98489827	12.4206742163
795	733.782459923	27.0884192954	20.5262229615	7918.80807434	17.6764428225
796	507.530397906	22.5284353186	16.8850359823	6584.31528881	14.913951783
797	644.639405185	25.3897500024	18.6148625165	96.8785175629	17.266334257
798	1639.68493167	40.4930232468	28.3484580674	17630.2419876	28.9145267447
799	560.790428142	23.681014086	18.0456092703	126.798875458	15.334484478
800	1396.3750913	37.3681025916	26.9367450584	118.823287883	25.8995532192
801	944.073990371	30.7257870586	20.1943900193	105.802194697	23.1573012702
802	1462.87030731	38.2474875948	27.1315669477	107.10323311	26.9582711291
803	862.701566932	29.371781814	21.2111480958	102.693929088	20.3172036312
804	926.437634619	30.437438043	24.7452740763	19804.6968797	17.7231217765
805	1737.72204559	41.6859933982	27.7825041625	7839.05626669	31.0781998844
806	1588.69652952	39.8584561858	28.8891790194	96.5256739929	27.4610973033
807	1245.41972478	35.2905047397	26.0268283298	98.6188149258	23.8332526498
808	974.213217355	31.2123888441	21.8725058525	99.047239561	22.2667174296
809	942.875810282	30.7062829122	21.1562613123	111.970981445	22.2550762202
810	1366.05848116	36.96022837	25.5037283646	14518.0659289	26.7510433566
811	923.945227216	30.3964673476	20.5721097698	5632.5845534	22.3770759223
812	939.543582405	30.6519751795	21.9189480245	127.037818242	21.4266959633
813	1002.65297414	31.6646960216	19.9766393837	13179.167178	24.568004662
814	767.867296973	27.7104185637	22.5049512544	100.546836605	16.1676982286
815	809.384268651	28.4496795878	19.7507439722	5607.30872013	20.476630123
816	869.567938922	29.4884373767	23.5065466699	109.959031334	17.8047803294
817	508.068044814	22.5403647888	17.0963216926	99.9353996014	14.6895823425
818	966.94164291	31.095685278	25.1159405755	105.016096001	18.333880438
819	1358.33127431	36.8555460455	27.4687309861	112.570455496	24.5723440543
820	816.370855263	28.5722042423	23.1784627429	2741.27548646	16.707175708
821	1983.04157696	44.5313549868	32.9726714574	2832.14381349	29.9306617689
822	1627.24017656	40.3390651424	26.486231669	19499.023289	30.4256422864
823	1718.1253475	41.4502756023	30.5835035432	1187.36744482	27.9781103459
824	1409.41723745	37.5422060812	25.1996547389	1570.24644139	27.8279470764
825	996.38724817	31.5656022938	22.4190354755	5556.45362113	22.2210282507
826	998.675953201	31.6018346493	24.2483321458	102.921735261	20.2655950159
827	737.555242878	27.1579683128	18.1206124767	4751.85925712	20.2286590348
828	1001.08629273	31.6399477359	24.0808854209	1848.15435331	20.523090656
829	1155.18436258	33.9880032155	27.4929454728	1439.31971565	19.9830506132
830	574.018255188	23.9586780768	17.8560465484	5441.9032188	15.9743499664
831	976.728731242	31.2526595867	23.3869043418	4764.29199694	20.7311706507
832	930.645887688	30.5064892718	23.1483523417	98.4050700204	19.8695664661
833	948.977116135	30.8054721784	23.7153261984	9116.20333081	19.6611398306
834	1602.81350782	40.0351534007	29.7439882755	102.603022518	26.797549688
835	751.7324066	27.4177389039	21.9476977423	6860.40803776	16.4326190978
836	1918.32094991	43.7986409597	29.0274318708	109.855124543	32.7983101532
837	987.568319772	31.425599752	25.9266015479	6079.07871888	17.7589316105
838	2245.12145008	47.3827125656	35.0620221496	9150.38063456	31.8712417841
839	781.29981439	27.9517408114	20.5233235861	20007.7697996	18.9761166567
840	1245.55984783	35.2924899636	28.5484347092	101.508450751	20.7496198394
841	1859.31709583	43.1197993482	29.7601894381	98.766688222	31.2033366876
842	1301.08293624	36.0705272521	22.174629293	100.944488966	28.4494068824
843	1854.08713778	43.0591121342	30.2547724072	102.230427757	30.6387970451
844	1228.25263261	35.0464353767	24.5957679843	110.647026672	24.9659934687
845	1171.65455951	34.2294399532	26.0982151894	103.322855786	22.1480862251
846	1086.38084575	32.9602919549	24.3866113299	104.236301421	22.1737239452
847	1004.15982585	31.6884809647	23.3178429992	5915.63784278	21.4578196403
848	1402.10544958	37.4446985511	29.7250821154	106.005320985	22.7711427648
849	488.853010413	22.1100205882	18.0014097455	103.646464031	12.8375331581
850	677.531026839	26.0294261719	19.8604276843	6157.6398117	16.8254105161
851	853.114129038	29.2081175196	21.497785722	117.446108315	19.772691726
852	823.108517232	28.6898678497	22.5705709081	110.36299784	17.7109527162
853	771.474932568	27.7754375765	19.5734381907	828.162048697	19.706736157
854	819.34955652	28.6242826377	20.8485428471	8810.320989	19.6134601147
855	1112.60477359	33.3557307459	26.6945180893	101.74949336	20.0001869385
856	475.391909486	21.8034838842	14.6427355691	4465.5889547	16.1549436563
857	984.610165767	31.3784984626	22.2138335187	3451.77963535	22.1620343419
858	625.839741565	25.0167891938	19.1873111348	113.616400171	16.0526269806
859	1269.71452859	35.6330538768	23.444684827	8650.84435681	26.8339576274
860	1363.02965647	36.9192315261	26.9137817392	984.290494774	25.2720796329
861	1446.81172023	38.0369783267	27.8987470552	7696.85803598	25.8548183707
862	1008.59806623	31.758432994	24.6001008697	24539.5602754	20.0856442125
863	942.687894439	30.7032228673	23.8588491041	13388.4629726	19.3246788813
864	1150.33051317	33.9165227164	25.3350757831	22034.4849127	22.5491562644
865	956.680634125	30.9302543495	21.765999554	17712.3097986	21.9754840115
866	1026.64954133	32.0413723385	22.6735508285	7662.57342202	22.6397799053
867	1676.10897766	40.940309936	24.9751390501	116.946206769	32.4399662005
868	1009.71043599	31.7759411503	22.505293744	10274.2524713	22.4326144149
869	1692.84337507	41.1441779001	24.9593081188	120.207359511	32.7089638066
870	1354.75721401	36.8070266934	21.1131713782	21617.4696581	30.1494810629
871	1718.97186659	41.4604856048	29.3954994219	6890.02541392	29.2382708163
872	1377.94730531	37.1207126185	23.3758901358	88.5587170029	28.8360029419
873	1479.35313242	38.4623599434	26.2467181651	119.526333671	28.1151723803
874	884.155875254	29.7347587052	18.4759569137	9244.6274639	23.2979589531
875	1117.99520851	33.4364353439	25.3890357331	11688.1054801	21.7575750728
876	938.37710333	30.6329414737	19.5961583476	14781.89152	23.5450139381
877	1089.26337671	33.0039903149	24.6750260554	6707.1735296	21.9181766092
878	774.598243965	27.8316051274	19.216206433	98.7773887576	20.1329494683
879	600.004793826	24.4949952812	17.3044958052	9627.36772644	17.3366438146
880	626.573289152	25.031446006	18.2783275898	107.416003768	17.1019305832
881	945.234599403	30.7446678207	23.6821694468	19218.1949083	19.6058524348
882	1166.87272742	34.1595188406	25.2028242487	13312.8706199	23.0584122895
883	700.489244019	26.4667573386	20.8376872391	99.2808908763	16.3180891818
884	798.4017593	28.2560039514	22.6287627222	98.0374479998	16.9216091718
885	899.436567487	29.990607988	21.6234132381	6526.27644195	20.781351434
886	807.949075304	28.4244450307	20.0118885312	103.088845686	20.1859701952
887	1313.98395781	36.2489166432	24.9006763109	108.821375914	26.3427461945
888	1267.14580343	35.5969914941	20.9447246413	120.812926	28.7830560075
889	1342.15735164	36.6354657625	25.943872652	96.6198697546	25.8664420331
890	706.555998217	26.5811210865	17.8541662317	20395.4540513	19.6922509224
891	983.284492378	31.3573674338	23.4818476721	14231.3649519	20.7818989095
892	717.125975805	26.779207901	20.7272691727	116.936190452	16.956010393
893	1290.01790002	35.9168191801	25.6645669529	15845.2642689	25.1266373225
894	1134.89036417	33.6881338778	20.8276748218	107.087228021	26.4782613795
895	858.014180619	29.2918790899	20.2750339879	109.513958154	21.1408887564
896	787.961062566	28.0706441423	18.7744461957	8740.95378179	20.8681870945
897	1419.59294973	37.6774859795	24.6725265243	96.2992830503	28.4755927883
898	776.669479292	27.8687904167	21.736535757	100.507057387	17.4411150038
899	1035.65668826	32.1816203486	22.9649258223	117.803172833	22.5448191441
900	657.23699128	25.6366337744	20.207637561	9175.54073517	15.7761964834
901	972.098781134	31.1784986992	24.5712763549	6902.62226906	19.192476636
902	1122.74380753	33.507369451	23.7348410644	117.446752834	23.6516622497
903	1615.80832275	40.1971183389	24.4844124882	9384.66941487	31.8798034476
904	1130.51546101	33.6231387739	20.1750023302	104.403001581	26.8976716833
905	1802.31131533	42.453637245	28.9943828457	47149.8742585	31.0102737609
906	3546.9938114	59.5566437218	37.602775682	28633.0118479	46.1846843923
907	1215.82810922	34.8687268082	24.0169144328	1779.2554505	25.2787644151
908	4896.21864728	69.9729851248	44.8078419728	90.9255272821	53.7445433976
909	1273.81219972	35.6905057364	27.5673875181	105.819015242	22.6682894181
910	3180.0887037	56.392275213	40.9590558049	132863.644375	38.7613783458
911	2676.97252278	51.7394677473	30.9484547298	517.646032909	41.4628227767
912	3331.20172986	57.7165637392	40.9647645258	3462.60518699	40.6582070092
913	5533.41086843	74.3868998442	41.6644994624	4993.88215439	61.6236996048
914	5068.10555158	71.1906282567	43.8477851419	95.3469279242	56.0845548233
915	5486.39782468	74.0702222535	38.7823013585	111.599351722	63.1057123089
916	1500.93017893	38.7418401593	27.0015717643	892.873507793	27.7821039734
917	1993.27680684	44.6461286882	25.3419200363	103.334802253	36.7568210774
918	2728.10031081	52.2312196948	33.9919287613	4146.5902611	39.6566399219
919	948.074099951	30.7908119404	23.0796646551	2460.22152448	20.3814420334
920	1432.48501491	37.848183773	26.163730157	99.6653719452	27.3485692346
921	1412.21569155	37.5794583722	22.8972706575	4919.17544567	29.7981658493
922	1212.08626932	34.8150293597	24.8076186876	8966.52472317	24.4267952128
923	1694.52168966	41.164568377	29.4755505543	9479.71856596	28.735232889
924	1515.94644303	38.9351569026	26.4338498367	116.430812612	28.5866756697
925	1979.5607173	44.4922545765	34.1672199105	100.741535355	28.4984526052
926	1763.2374167	41.990920646	30.354083309	101.744061998	29.0149451691
927	1976.73981902	44.4605422708	32.1932173418	7702.66426949	30.6649078948
928	1023.64156127	31.9943989046	24.7105888339	102.610832412	20.3230991915
929	2063.94249967	45.4306339343	28.5574484483	92.5185558346	35.3329115385
930	952.562764961	30.8636155523	24.224099131	102.454389302	19.1247427761
931	2736.05518056	52.3073147902	31.4259631979	98.4613888087	41.814638796
932	769.986745939	27.7486350284	21.3951263694	7752.13253553	17.6701814811
933	1659.70318569	40.7394549018	31.328357193	109.135902733	26.0429879484
934	2088.84135409	45.703843975	28.6074104564	99.6686172152	35.643476557
935	2136.11531368	46.2181275441	36.3032760207	100.092850908	28.6039763643
936	2264.62961152	47.5881246901	35.6479136991	352.950635923	31.5254795431
937	1353.36363791	36.7880909794	29.8263680288	101.70728813	21.5348881612
938	1747.06460958	41.7979019758	32.4747194817	2080.17025484	26.3145815883
939	1827.71242305	42.75175345	30.4713846025	98.9119515618	29.9867828126
940	476.838849453	21.8366400679	17.1104942968	5111.725447	13.5672338512
941	764.788927051	27.6548174294	18.1326090537	7898.7181169	20.8805511412
942	2737.37043554	52.3198856606	29.7852300304	7914.89868888	43.0140733665
943	552.497907786	23.5052740419	16.0943567659	6970.2350456	17.1309540913
944	2601.16734571	51.0016406179	31.0185492352	93.7883736542	40.4847742868
945	2006.36543509	44.7924707411	23.3345619377	8988.73125001	38.2343256024
946	2235.49438925	47.2810151039	30.3499488235	95.4019652923	36.2543100289
947	1529.95443823	39.1146320222	25.2961789244	19267.0089683	29.8338359929
948	1750.14761258	41.8347655972	26.56061175	124.75056438	32.3215333183
949	831.754138225	28.8401480271	22.2008188803	3575.5427811	18.4086332809
950	1295.94998811	35.9993053837	25.7190110844	97.0137529742	25.1889352088
951	1340.92539029	36.6186481221	26.8434121542	97.8718797477	24.9069591523
952	607.003233429	24.6374356098	17.5590602559	105.238133217	17.2824372227
953	1220.45784827	34.9350518572	25.279271901	108.352038812	24.1125747364
954	716.326149056	26.7642700079	21.0826371418	583.133604871	16.48783067
955	1013.86166229	31.8411944231	22.8836987328	2335.41153112	22.1404154115
956	1226.81982764	35.0259878896	26.1986377739	3157.49851823	23.2476064667
957	1605.61894078	40.0701752027	30.3373033171	104.719107687	26.1776043255
958	1578.60110014	39.7316133594	30.8355313661	96.4961143367	25.0553608138
959	2223.81995935	47.1573955955	35.5497837851	4005.1525048	30.9843965922
960	1887.72729369	43.4479837702	29.9520357122	110.73217968	31.4738439087
961	715.922047686	26.7567196735	20.7741930171	10034.507431	16.8628275261
962	833.674195079	28.8734167545	20.9258990872	1644.91806109	19.8942439532
963	1425.99962662	37.7624102332	26.7668880196	99.4820865903	26.6370668875
964	1092.94529883	33.0597232117	24.4598253146	1959.78358017	22.2410036737
965	1464.8776499	38.2737200949	28.0183872181	101.429357699	26.0738878497
966	1062.60159208	32.5975703402	21.1802387044	517.311270614	24.7790048329
967	560.322771621	23.6711379452	17.2254758728	120.78925362	16.2359401507
968	1160.23278197	34.0621899174	25.0896154328	7110.81569904	23.0378814001
969	851.13080755	29.174146218	20.707898329	11221.2442161	20.5502738266
970	1279.83994179	35.7748506886	27.141133597	17215.1675795	23.3066258575
971	799.857826492	28.2817578395	19.966731164	3828.90567011	20.0296648278
972	1029.96981705	32.0931428354	22.9142200708	7560.74539566	22.4701654556
973	813.555710168	28.5228979974	19.9962558346	3032.83836396	20.3397508039
974	412.320433095	20.3056748988	14.9737948164	7024.8358895	13.7151705018
975	1125.348766	33.5462183561	23.7766315843	109.592144882	23.6647534638
976	491.409344223	22.1677546049	15.349287466	1811.03452646	15.9940213364
977	1214.71114166	34.852706375	24.7127112901	98.0653636484	24.5762699032
978	1020.23608521	31.9411346888	21.8685065806	96.1002606126	23.2809902097
979	1133.8674512	33.6729483592	25.1598161732	657.920250136	22.3797028876
980	1204.95384014	34.7124450326	26.7065348609	7889.41990789	22.174643985
981	1218.56181863	34.9079048158	24.8455428544	7324.83262459	24.5206202797
982	890.227084349	29.8366734799	20.5403917138	8437.01355287	21.6406883577
983	971.209232399	31.1642300145	22.7187713714	6054.06812035	21.3322914797
984	1310.57189605	36.2018217228	25.4143277171	4505.54307796	25.7814631612
985	719.32283927	26.8201946166	20.3423093542	5256.625625	17.4789384519
986	1448.76125684	38.0625965594	27.784054555	2410.10319429	26.015525544
987	1750.76389012	41.8421305639	30.4017342262	3446.23943358	28.7488859986
988	1279.19191406	35.7657925126	25.9955578906	8849.89971877	24.5646673906
989	1544.84508801	39.3045173995	31.3826620199	2037.41115652	23.6637615893
990	570.211779083	23.8791075856	18.4823161965	100.587633154	15.1200452082
991	606.694774675	24.6311748537	18.9217488454	1081.60703618	15.769026454
992	423.535889524	20.5799875978	15.388706648	4782.49933899	13.6646843076
993	701.436911921	26.4846542723	20.5010789507	103.952218982	16.7673096762
994	427.398579665	20.6736203812	14.6002743495	9679.40241414	14.6366173887
995	523.312818466	22.8760315279	17.4462531338	497.083776185	14.7966573947
996	867.490291923	29.4531881453	19.670191997	28158.4491786	21.9219944057
997	745.931600286	27.3117483931	20.0533771751	17176.607929	18.5416737152
998	1278.46280466	35.7555982282	21.3599833783	8193.45816317	28.6742726976
999	331.048520262	18.1947388072	13.9448427432	7590.40780647	11.6871673697
1000	678.417292356	26.0464449082	19.8751605786	101.634067185	16.8343483488
1001	793.822518284	28.174856136	22.7509349094	101.42523685	16.6197917866
1002	603.12774749	24.5586593178	18.3391859531	10491.5443792	16.3340749988
1003	1204.22814325	34.7019904797	20.4199677659	7480.92184023	28.0580302176
1004	769.352492392	27.73720412	20.9895360156	126.803356246	18.1326189571
1005	535.37785073	23.1382335266	15.4126351287	16513.6857154	17.2577092662
1006	918.493824952	30.3066630455	21.9140102016	93.5856896434	20.9348986583
1007	663.497459635	25.7584444335	17.9444600971	19241.1518047	18.4795511704
1008	711.311382497	26.6704214908	19.9374436517	14241.338736	17.7146753607
1009	519.342333871	22.7890836558	17.2293198195	4329.55091939	14.9161949715
1010	645.088297247	25.3985884893	18.7276773076	128.628955173	17.1569927408
1011	752.288015566	27.4278693224	21.1308368695	24855.8595366	17.4864447147
1012	746.112378615	27.3150577267	20.0416905753	8490.36174512	18.5591760997
1013	553.832633481	23.5336489623	18.3570819215	7709.42274452	14.7258336541
1014	375.892586629	19.387949521	14.2396472128	103.337827342	13.1576986546
1015	968.563125241	31.1217468218	23.0867139223	2905.44845538	20.870236355
1016	569.818126877	23.8708635553	18.2053101502	115.598736805	15.4397153216
1017	872.977736161	29.5461966446	21.2853313308	118.334085217	20.491764353
1018	677.400577884	26.0269202535	19.2456777447	809.781654176	17.5215429124
1019	418.761122456	20.4636536927	16.321754443	6443.17375914	12.3434782115
1020	956.491699481	30.9271999942	21.9514687626	109.081815116	21.7858834718
1021	681.244652225	26.1006638273	17.7237626524	839.276072426	19.1601902304
1022	676.233523346	26.0044904458	20.3018292157	11191.5497964	16.2502078092
1023	589.401939557	24.2776016022	18.6482694275	114.559403611	15.5449022807
1024	623.403385063	24.9680472817	19.6817463056	103.038615261	15.3633410242
1025	443.601682484	21.0618537286	15.5266692262	123.234773009	14.2311006329
1026	599.615563366	24.4870488905	18.9266479423	113.623261955	15.5369739986
1027	791.687330227	28.1369388923	20.3883331654	102.986362309	19.390801968
1028	779.63068058	27.9218674264	22.0728642409	3283.81821872	17.100273237
1029	515.364448936	22.7016397852	16.3528400314	15381.2855598	15.7463986943
1030	552.374055402	23.5026393284	17.2102740783	102.383699753	16.0056403043
1031	749.275079938	27.3728895066	20.0082142141	3126.84566266	18.6801082411
1032	643.253053061	25.3624338947	20.4006568157	8279.56836268	15.0687177473
1033	773.42354376	27.8104934109	21.8635587026	103.247775103	17.1874472979
1034	763.78220457	27.6366098603	22.4364664986	113.934163195	16.1365168369
1035	1063.04226887	32.6043289898	25.5677013742	106.875384806	20.2320269699
1036	693.519452057	26.33475749	19.4968456963	2696.73299709	17.7028941123
1037	998.521748221	31.5993947445	21.7527488118	95.0287557043	22.9202894256
1038	635.161940046	25.2024193292	18.9784914611	5772.86309858	16.5824847929
1039	724.891395476	26.9238072248	21.8808264697	102.673672041	15.6882385397
1040	795.305911693	28.2011686228	21.7683434581	94.7451995331	17.928891064
1041	1193.99391628	34.5542170549	23.2159083454	8948.36932317	25.593270912
1042	550.202708738	23.4564001658	17.2907639967	6205.0289175	15.8503056484
1043	1354.18092763	36.7991973775	25.5280475836	111.785117654	26.5047111699
1044	1650.64540406	40.6281356212	25.1179193635	100.918572348	31.9332981527
1045	1200.85552497	34.6533623905	21.1408637813	94.4248750116	27.4575928214
1046	1766.02249467	42.0240704201	23.0523227265	6039.87450983	35.137058949
1047	678.279201508	26.0437939154	21.5115017514	109.287036937	14.681093076
1048	1082.43513793	32.9003820331	21.126028607	92.9212037553	25.2215394697
1049	1053.12098788	32.4518256478	23.2981557556	100.194929724	22.590195357
1050	1978.94307042	44.4853129743	27.6331669643	6245.28564673	34.8618868386
1051	1533.17933822	39.1558340253	24.5465625578	87.9460325654	30.5064846354
1052	1801.15608948	42.4400293294	25.0099235525	15026.9868189	34.2878960185
1053	1507.35750193	38.824702213	20.3217260022	108.722979589	33.081489601
1054	1120.5529256	33.4746609482	23.8471012276	102.098070374	23.4918855914
1055	734.514788562	27.1019332993	21.1323696171	103.984185387	16.9687283828
1056	1220.5203599	34.9359465294	24.0147236742	96.5572513533	25.3734784125
1057	948.410451846	30.7962733435	22.130482567	6327.54213037	21.4161666317
1058	1761.30906784	41.967952867	27.2530618655	12456.4438653	31.9151952336
1059	1409.15893659	37.538765784	21.3713437366	107.450532369	30.861377213
1060	1040.49689362	32.2567340818	22.2796704271	109.757393844	23.326233714
1061	1655.99435075	40.6939104873	26.1523020142	2930.58099021	31.1777396568
1062	1263.65491188	35.5479241572	24.3431608332	10649.8044349	25.9049306607
1063	1177.83828315	34.3196486455	24.4935318624	113.89236331	24.0396584846
1064	1042.87252467	32.2935368869	24.3729076578	105.156261295	21.1857002946
1065	1639.44487145	40.4900589213	24.7911282692	125.71474695	32.0131977564
1066	779.38137643	27.9174027522	19.3620667583	117.07345314	20.1119801928
1067	1498.35920332	38.7086450722	25.5473961485	7578.33991397	29.0807454058
1068	1077.29822101	32.8222214514	22.7137293659	129.567920226	23.6935586036
1069	1133.01973685	33.6603585371	22.9180734407	106.546263747	24.6532279148
1070	1102.53458653	33.2044362477	22.5565846719	18152.0581524	24.3666795946
1071	1236.44299109	35.1630913188	22.4912594745	26561.0046992	27.0293588223
1072	1379.67587991	37.143988476	24.1541316524	5815.78996969	28.2179695234
1073	2076.2397945	45.5657743762	26.5329325615	108.582479796	37.0438022372
1074	1135.06420317	33.6907139012	22.4097367619	120.800567737	25.1568658905
1075	1118.85423777	33.4492785837	24.1952307005	108.001545782	23.0964293586
1076	2385.9518141	48.8462057288	31.6864773474	10699.3135344	37.1741707024
1077	1145.87637534	33.8507957859	26.8432983725	142.441479136	20.623135257
1078	2007.04083418	44.8000093101	21.2823740446	99.3005330544	39.4220926538
1079	707.012347675	26.5897037907	18.8727634392	6952.52655171	18.7304871224
1080	653.758835965	25.5687081403	18.2889688109	107.792492079	17.8681967696
1081	2071.99702346	45.5191940115	25.8020353325	114.297499716	37.5000266154
1082	1619.08584415	40.2378658002	25.6075971997	14152.6151217	31.0376675962
1083	2139.08779276	46.2502734345	27.0737559833	19139.5925916	37.497993676
1084	569.981356585	23.8742823261	19.0320824457	100.568579323	14.4139236284
1085	791.582953797	28.1350840375	18.5366199469	99.1791718699	21.1654594739
1086	1951.20145579	44.1724060449	25.5954506827	190.807609473	36.001032765
1087	596.563861837	24.4246568417	17.0048681491	3053.71752841	17.5327784754
1088	2042.11231594	45.189736843	20.8271033416	11748.1936634	40.1041653989
1089	557.922784426	23.6203891675	17.9652183652	114.549778365	15.3353745803
1090	2118.31851859	46.0251943895	21.5165533187	265.683640078	40.6860719642
1091	784.320069429	28.0057149423	19.7626254107	103.562668929	19.8433542101
1092	459.284463138	21.4309230585	14.7247804748	7118.86687536	15.5712974124
1093	2751.227321	52.4521431497	25.1143799489	12116.0694963	46.0488353901
1094	2035.52665005	45.1168111689	25.1093338555	8498.82364862	37.4839699522
1095	1511.40656013	38.8768126282	22.8165726411	39165.0565321	31.4771436609
1096	844.8895983	29.0669846785	23.8949475901	100.874608063	16.5505612584
1097	1248.42110629	35.3330030749	25.7708449175	110.828850334	24.1719808564
1098	1358.7843615	36.8616923309	23.7408907037	29081.8207904	28.1984834715
1099	1424.30297452	37.7399387191	24.2911759552	8751.34351009	28.8832433295
1100	1944.56778554	44.0972537189	31.120099921	131.070228337	31.2427138138
1101	820.513982285	28.6446152407	22.2946279363	118.375841765	17.9850923675
1102	783.477725633	27.9906721183	22.389775695	101.094784748	16.7980853064
1103	1176.31264945	34.2974146175	24.6701387111	98.3235624189	23.8263909441
1104	1320.95160953	36.3448979849	27.4864806945	104.704167136	23.7790872105
1105	1083.6441599	32.9187508861	23.8859723467	956.421533744	22.6518097501
1106	1558.66107769	39.4798819361	24.3828198663	9868.97217128	31.0505905429
1107	2188.81610851	46.7847850108	30.6443739678	100.985558983	35.3516400275
1108	919.415810877	30.3218701745	24.227831232	3671.18962671	18.2326082794
1109	1063.73891139	32.6150105226	23.8979856353	3336.68998241	22.195161499
1110	645.238675947	25.4015486919	19.4002802623	12209.0457973	16.397188835
1111	703.260376216	26.5190568501	21.4733676056	100.152454622	15.5613257756
1112	1321.44371539	36.3516672986	27.4947209076	6735.38261978	23.7799082757
1113	686.653163525	26.2040676904	19.7445129878	8438.46651089	17.2280982816
1114	1482.4507322	38.5026068234	26.5676572982	6441.57833996	27.8677289689
1115	916.063357671	30.2665385809	21.4413030085	8096.79878051	21.3619728248
1116	670.929900211	25.9023145725	19.4511108932	20224.6891339	17.1050923772
1117	906.873985453	30.1143484979	21.6357557452	12795.2890847	20.9467911334
1118	818.955712697	28.6174022703	22.693448889	14172.2199334	17.4345372815
1119	1046.31982274	32.3468672786	26.3052414656	101.340186016	18.8242953169
1120	935.393133373	30.5841974453	23.9737630874	93.3553980331	18.9908350738
1121	523.592805558	22.88215037	18.0564828139	110.849630119	14.0554698943
1122	694.336175914	26.3502595037	19.7991361336	9645.07407426	17.387650338
1123	1290.4696346	35.9231072515	28.4023269289	104.060046819	21.9949416826
1124	1025.30816882	32.0204336138	24.7971983113	103.008803679	20.2585074655
1125	1997.83998078	44.6972032769	29.6366617084	11093.7202253	33.4590535366
1126	715.713207543	26.7528168151	20.7649580617	98.3929579364	16.8680088997
1127	1027.20736787	32.0500759417	23.3907175307	6762.45211808	21.9107667887
1128	488.309069688	22.0977163908	16.4818958711	14471.1384348	14.7192451635
1129	1641.40969877	40.514314739	29.6435161423	1029.75478244	27.616510451
1130	894.326855858	29.9052981235	22.6820870189	7814.70711402	19.489735358
1131	2713.39776165	52.0902847146	27.293653187	98.9008282107	44.3672656061
1132	1326.77361641	36.4249037942	25.7861312408	3807.59977709	25.7264271139
1133	2697.52323847	51.9376861101	35.9394644605	99.3405736595	37.4950414424
1134	2035.78796438	45.1197070511	28.0070354397	6728.49905066	35.3750467173
1135	3143.26789663	56.0648543798	32.4422694809	104.615435828	45.7249062061
1136	1207.09469092	34.7432682821	22.6258548663	7727.70591963	26.3659891241
1137	947.433087059	30.7804010217	22.8659817839	17936.2071285	20.6053382432
