Fecha	Hora fin	Cantidad de pares de viajes	Precision binaria	Precision caso a caso
20161208	45000	5.0	1.0	0.967159277504
20161208	46800	7.0	1.0	0.984126984127
20161208	48600	9.0	0.777777777778	0.841104717324
20161208	50400	3.0	1.0	0.833333333333
20161208	52200	3.0	0.666666666667	0.957142857143
20161208	54000	5.0	0.8	0.980487804878
20161208	55800	9.0	0.555555555556	0.920031772663
20161208	57600	11.0	0.909090909091	0.924891230774
20161208	59400	9.0	1.0	0.923021885522
20161208	61200	3.0	1.0	0.908374384236
20161208	63000	5.0	1.0	0.993939393939
20161208	64800	11.0	0.818181818182	0.802515586487
20161208	66600	13.0	0.846153846154	0.910456065253
20161208	68400	5.0	0.8	0.852272727273
20161208	70200	1.0	1.0	1.0
20161208	73800	13.0	0.769230769231	0.89955676157
20161209	25200	21.0	0.952380952381	0.868207768376
20161209	27000	23.0	0.869565217391	0.835957028482
20161209	28800	25.0	0.8	0.909862998453
20161209	30600	19.0	0.736842105263	0.851505954946
20161209	32400	5.0	1.0	1.0
Promedio			0.841495387749	0.884911442521	0.132646170608	0.980089949348
