Fecha	Hora fin	Cantidad de pares de viajes	Precision binaria	Precision caso a caso
20161208	34200	9.0	0.555555555556	0.860014776681
20161208	36000	13.0	1.0	0.935538560539
20161208	37800	7.0	1.0	0.928571428571
20161208	39600	1.0	1.0	1.0
20161208	43200	1.0	1.0	0.666666666667
20161208	45000	5.0	0.8	0.980487804878
20161208	46800	7.0	1.0	1.0
20161208	48600	9.0	0.666666666667	0.851221264368
20161208	50400	3.0	1.0	1.0
20161208	52200	3.0	0.0	0.949559082892
20161208	54000	5.0	0.6	0.934444444444
20161208	55800	9.0	0.888888888889	0.937008437008
20161208	57600	11.0	0.818181818182	0.923923444976
20161208	59400	9.0	1.0	0.985185185185
20161208	61200	3.0	1.0	1.0
20161208	63000	5.0	0.8	0.99375
20161208	64800	11.0	0.818181818182	0.901856915015
20161208	66600	13.0	0.692307692308	0.85138839655
20161208	68400	5.0	0.8	0.961904761905
20161208	70200	1.0	1.0	1.0
20161208	73800	13.0	0.538461538462	0.86698518414
20161209	25200	21.0	0.619047619048	0.912919154254
20161209	27000	23.0	0.739130434783	0.882462386082
20161209	28800	25.0	0.8	0.910095238095
20161209	30600	19.0	0.578947368421	0.826122713365
20161209	32400	5.0	1.0	1.0
Promedio			0.710500102849	0.886063216991	0.1462044207	0.953119594286
