Fecha	Hora fin	Cantidad de pares de viajes	Precision binaria	Precision caso a caso		
20161206	45000	5.0	0.8	0.969095816464		
20161206	46800	7.0	0.428571428571	0.821948321948		
20161206	48600	13.0	0.461538461538	0.807561388596		
20161206	50400	19.0	0.736842105263	0.706852601589		
20161206	52200	15.0	0.933333333333	0.929561403509		
20161206	54000	7.0	0.714285714286	0.857948442535		
20161206	55800	7.0	1.0	0.979591836735		
20161206	57600	7.0	0.857142857143	0.916666666667		
20161206	68400	1.0	1.0	0.677419354839		
20161206	70200	1.0	1.0	1.0		
20161206	72000	9.0	0.666666666667	0.864444444444		
20161206	73800	23.0	0.565217391304	0.857376044946		
20161207	25200	21.0	0.857142857143	0.932988762489		
20161207	27000	23.0	0.869565217391	0.8443342889		
20161207	28800	25.0	0.72	0.780680611786		
20161207	30600	29.0	0.51724137931	0.782755906848		
20161207	32400	13.0	0.692307692308	0.770871662274		
20161208	25200	5.0	0.8	0.97		
20161208	27000	9.0	0.888888888889	0.993055555556		
20161208	28800	9.0	0.777777777778	0.901705276705		
20161208	30600	11.0	0.727272727273	0.941558441558		
20161208	32400	7.0	1.0	1.0		
20161208	34200	9.0	0.555555555556	0.803279469946		
20161208	36000	13.0	0.846153846154	0.783548658549		
20161208	37800	7.0	0.857142857143	0.857142857143		
20161208	39600	1.0	1.0	1.0		
20161208	43200	1.0	1.0	0.861111111111		
20161208	45000	5.0	1.0	1.0		
20161208	46800	7.0	0.857142857143	0.992857142857		
20161208	48600	9.0	0.888888888889	0.885680076628		
20161208	50400	3.0	1.0	1.0		
20161208	52200	3.0	0.333333333333	0.953439153439		
20161208	54000	5.0	0.8	0.925		
20161208	55800	9.0	0.666666666667	0.852296194401		
20161208	57600	11.0	0.818181818182	0.937320574163		
20161208	59400	9.0	0.777777777778	0.874074074074		
20161208	61200	3.0	1.0	1.0		
20161208	63000	5.0	0.8	0.99375		
20161208	64800	11.0	0.818181818182	0.798922020961		
20161208	66600	13.0	0.769230769231	0.867281105991		
20161208	68400	5.0	0.8	0.824761904762		
20161208	70200	1.0	1.0	1.0		
20161208	73800	13.0	0.615384615385	0.837993807318		
20161209	25200	21.0	0.761904761905	0.82345769573		
20161209	27000	23.0	0.608695652174	0.825110802947		
20161209	28800	25.0	0.64	0.82019047619		
20161209	30600	19.0	0.736842105263	0.863207157061		
20161209	32400	5.0	1.0	1.0		
Promedio			0.74071878675	0.861534259564	0.125314657272	0.967019676195
